Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Personalised Message On Cake (product.metafields.custom.personalised_message_on_cake),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Allergen information (product.metafields.shopify.allergen-information),Flavor (product.metafields.shopify.flavor),Flour/Grain type (product.metafields.shopify.flour-grain-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
elegant-two-tier-celebration-cake-1,,,,,,,,,victoria-sponge,,,"10""",,,,,,0.0,shopify,10,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20251230-WA0095.jpg?v=1768653792,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-two-tier-celebration-cake-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20251230-WA0097.jpg?v=1768653792,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
elegant-two-tier-celebration-cake-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/4708/5421/files/7552a186-26f2-4c79-8437-f521acdb6b62_1.jpg?v=1768653792,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
classic-3-tier-celebration-cake,3-Tier Celebration / Wedding / Nikkah Cake,"<p data-start=""224"" data-end=""615"">Celebrate your special moments with our <strong data-start=""264"" data-end=""299"">Classic 3-Tier Celebration Cake</strong>, beautifully crafted to suit weddings, birthdays, anniversaries, and grand events. Featuring three perfectly stacked tiers with a smooth, elegant finish, this cake is handcrafted using premium ingredients for exceptional taste and stunning presentation. A timeless centerpiece that adds elegance to any celebration.</p>
<ul data-start=""637"" data-end=""870"">
<li data-start=""637"" data-end=""683"">
<p data-start=""639"" data-end=""683"">Three-tier stacked design for a grand look</p>
</li>
<li data-start=""684"" data-end=""716"">
<p data-start=""686"" data-end=""716"">Smooth, elegant icing finish</p>
</li>
<li data-start=""717"" data-end=""773"">
<p data-start=""719"" data-end=""773"">Ideal for weddings, birthdays, and special occasions</p>
</li>
<li data-start=""774"" data-end=""819"">
<p data-start=""776"" data-end=""819"">Handcrafted with high-quality ingredients</p>
</li>
<li data-start=""820"" data-end=""870"">
<p data-start=""822"" data-end=""870"">Perfect centerpiece for memorable celebrations</p>
</li>
</ul>
<p data-start=""872"" data-end=""955"">Make your event truly unforgettable with a cake that looks as amazing as it tastes.</p>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#CakeDesign, #CelebrationCake, #LuxuryCake, #ThreeTierCake, #WeddingCake",true,Flavor,red-velvet,product.metafields.shopify.flavor,Size,"10""",,,,,,0.0,shopify,10,deny,manual,450.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20251230-WA0088.jpg?v=1767117695,1,"",false,,Elegant 3-tier celebration cake for weddings & special occasions. Handcrafted with premium ingredients. Order now for a stunning centerpiece!,,,,,,,,,,,,,,,,eggs; milk; wheat,red-velvet; choclate-sponge; victoria-sponge,wheat,,kg,,,active
classic-3-tier-celebration-cake,,,,,,,,,choclate-sponge,,,"10""",,,,,,0.0,shopify,10,deny,manual,450.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20251230-WA0090.jpg?v=1767117707,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,
classic-3-tier-celebration-cake,,,,,,,,,victoria-sponge,,,"10""",,,,,,0.0,shopify,10,deny,manual,450.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-3-tier-celebration-cake,Elegant 3-Tier Celebration Cake,"<p data-start=""264"" data-end=""654"">Make your celebration unforgettable with our <strong data-start=""309"" data-end=""344"">Elegant 3-Tier Celebration Cake</strong>, beautifully crafted to impress at weddings, birthdays, and special occasions. Featuring three perfectly stacked tiers with smooth, flawless icing, this cake is handcrafted using premium ingredients for both stunning presentation and irresistible taste. A timeless centerpiece designed to elevate any event.</p>
<ul data-start=""676"" data-end=""919"">
<li data-start=""676"" data-end=""732"">
<p data-start=""678"" data-end=""732"">Three-tier stacked design for a classic elegant look</p>
</li>
<li data-start=""733"" data-end=""770"">
<p data-start=""735"" data-end=""770"">Smooth, professional icing finish</p>
</li>
<li data-start=""771"" data-end=""830"">
<p data-start=""773"" data-end=""830"">Ideal for weddings, birthdays, and special celebrations</p>
</li>
<li data-start=""831"" data-end=""876"">
<p data-start=""833"" data-end=""876"">Handcrafted with high-quality ingredients</p>
</li>
<li data-start=""877"" data-end=""919"">
<p data-start=""879"" data-end=""919"">Perfect as a show-stopping centerpiece</p>
</li>
</ul>
<p data-start=""921"" data-end=""1012"">Turn your special moments into lasting memories with this beautifully designed 3-tier cake.</p>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#CakeCenterpiece, #CelebrationCake, #LuxuryCake, #ThreeTierCake, #WeddingCakeDesign",true,Flavor,red-velvet,product.metafields.shopify.flavor,Size,"10""",,,,,,0.0,shopify,10,deny,manual,650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20251230-WA0085.jpg?v=1767117098,1,"",false,,Elegant 3-tier cake for weddings & special occasions. Handcrafted with premium ingredients for stunning style & taste. Order now to impress!,,,,,,,,,,,,,,,,eggs; milk; wheat,red-velvet; choclate-sponge; victoria-sponge,wheat,,kg,,,active
elegant-3-tier-celebration-cake,,,,,,,,,choclate-sponge,,,"10""",,,,,,0.0,shopify,10,deny,manual,650.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-3-tier-celebration-cake,,,,,,,,,victoria-sponge,,,"10""",,,,,,0.0,shopify,10,deny,manual,650.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
set-of-two-elegant-square-celebration-cakes,Set of Two Elegant Square Celebration / Nikkah /Engagement/ Wedding Cakes,"<p data-start=""254"" data-end=""615"">Celebrate in style with our <strong data-start=""282"" data-end=""329"">Set of Two Elegant Square Celebration Cakes</strong>. Perfect for weddings, birthdays, anniversaries, or any special occasion, each cake features a sleek square design with smooth, flawless icing. Handcrafted with premium ingredients, these cakes deliver both visual appeal and delicious taste, making your celebrations truly memorable.</p>
<ul data-start=""637"" data-end=""898"">
<li data-start=""637"" data-end=""683"">
<p data-start=""639"" data-end=""683"">Set includes <strong data-start=""652"" data-end=""681"">two separate square cakes</strong></p>
</li>
<li data-start=""684"" data-end=""716"">
<p data-start=""686"" data-end=""716"">Smooth, elegant icing finish</p>
</li>
<li data-start=""717"" data-end=""785"">
<p data-start=""719"" data-end=""785"">Perfect for weddings, birthdays, anniversaries, and celebrations</p>
</li>
<li data-start=""786"" data-end=""827"">
<p data-start=""788"" data-end=""827"">Handcrafted using premium ingredients</p>
</li>
<li data-start=""828"" data-end=""898"">
<p data-start=""830"" data-end=""898"">Ideal for creating a beautiful cake display or sharing with guests</p>
</li>
</ul>
<p data-start=""900"" data-end=""984"">Make every celebration extra special with these beautifully designed square cakes.</p>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#CakeSet, #CelebrationCake, #LuxuryCake, #SquareCake, #WeddingCake",true,Flavor,red-velvet,product.metafields.shopify.flavor,,,,,,,,0.0,shopify,10,deny,manual,350.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20251230-WA0084.jpg?v=1767105051,1,"",false,,"Set of two elegant square cakes, perfect for weddings & celebrations. Handcrafted for taste & style. Order now to impress your guests!",,,,,,,,,,,,,,,,eggs; milk; wheat,red-velvet; choclate-sponge; victoria-sponge,wheat,,kg,,,active
set-of-two-elegant-square-celebration-cakes,,,,,,,,,choclate-sponge,,,,,,,,,0.0,shopify,10,deny,manual,350.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20251230-WA0083.jpg?v=1767105065,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,
set-of-two-elegant-square-celebration-cakes,,,,,,,,,victoria-sponge,,,,,,,,,0.0,shopify,10,deny,manual,350.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-4-tier-mehndi-celebration-cake,Elegant 4-Tier Mehndi Celebration / Engagement / Nikkah / Wedding Cake,"<p data-start=""196"" data-end=""581"">Celebrate your Mehndi or pre-wedding event in style with our <strong data-start=""257"" data-end=""299"">Elegant 4-Tier Mehndi Celebration Cake</strong>. Featuring four beautifully crafted tiers with intricate designs and vibrant colors, this cake is perfect for traditional celebrations. Handcrafted with premium ingredients, it combines stunning visual appeal with delicious taste, making it the centerpiece of your special event.</p>
<ul data-start=""603"" data-end=""903"">
<li data-start=""603"" data-end=""666"">
<p data-start=""605"" data-end=""666"">Four-tier design with intricate Mehndi-inspired decorations</p>
</li>
<li data-start=""667"" data-end=""726"">
<p data-start=""669"" data-end=""726"">Vibrant, festive colors perfect for Mehndi celebrations</p>
</li>
<li data-start=""727"" data-end=""792"">
<p data-start=""729"" data-end=""792"">Ideal for weddings, pre-wedding events, and special occasions</p>
</li>
<li data-start=""793"" data-end=""849"">
<p data-start=""795"" data-end=""849"">Handcrafted using premium ingredients for rich taste</p>
</li>
<li data-start=""850"" data-end=""903"">
<p data-start=""852"" data-end=""903"">A show-stopping centerpiece that impresses guests</p>
</li>
</ul>
<p data-start=""905"" data-end=""1001"">Make your Mehndi celebration unforgettable with a cake that’s as beautiful as it is delicious.</p>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#CelebrationCake, #FourTierCake, #LuxuryCake, #MehndiCake, #WeddingCakeDesign",true,Flavor,red-velvet,product.metafields.shopify.flavor,,,,,,,,0.0,shopify,10,deny,manual,1000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/a603deec-60a6-4e06-a514-49abc2b1a991.jpg?v=1768739080,1,"",false,,"Stunning 4-tier Mehndi cake with vibrant designs, perfect for pre-wedding celebrations. Handcrafted elegance & taste. Order now!",,,,,,,,,,,,,,,,eggs; milk; wheat,red-velvet; choclate-sponge; victoria-sponge,wheat,,kg,,,active
elegant-4-tier-mehndi-celebration-cake,,,,,,,,,choclate-sponge,,,,,,,,,0.0,shopify,10,deny,manual,1000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/6650fe37-df08-4722-8b27-4e8743a05cef.jpg?v=1768739080,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-4-tier-mehndi-celebration-cake,,,,,,,,,victoria-sponge,,,,,,,,,0.0,shopify,10,deny,manual,1000.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
classic-two-tier-round-cake,Classic Two-Tier Round Wedding / Engagement/ Nikkah Cake,"<p data-start=""186"" data-end=""529"">Celebrate your special moments with our <strong data-start=""226"" data-end=""257"">Classic Two-Tier Round Cake</strong>, designed to impress both in taste and presentation. Featuring a smooth, flawless round finish, this cake is perfect for weddings, birthdays, anniversaries, or any celebration. Each tier is handcrafted with premium ingredients for a delicious and memorable centerpiece.</p>
<ul data-start=""551"" data-end=""775"">
<li data-start=""551"" data-end=""596"">
<p data-start=""553"" data-end=""596"">Two-tier round design for a timeless look</p>
</li>
<li data-start=""597"" data-end=""632"">
<p data-start=""599"" data-end=""632"">Smooth and elegant icing finish</p>
</li>
<li data-start=""633"" data-end=""687"">
<p data-start=""635"" data-end=""687"">Perfect for weddings, birthdays, and anniversaries</p>
</li>
<li data-start=""688"" data-end=""734"">
<p data-start=""690"" data-end=""734"">Handcrafted using high-quality ingredients</p>
</li>
<li data-start=""735"" data-end=""775"">
<p data-start=""737"" data-end=""775"">Ideal as a show-stopping centerpiece</p>
</li>
</ul>
<p data-start=""777"" data-end=""871"">Make your celebrations unforgettable with a cake that delights both the eyes and taste buds.</p>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#CakeArt, #CelebrationCake, #RoundCake, #TwoTierCake, #WeddingCakeDesign",true,Flavor,vanilla,product.metafields.shopify.flavor,,,,,,,,0.0,shopify,20,deny,manual,350.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20251230-WA0077.jpg?v=1767104634,1,"",false,,"Elegant two-tier round cake, perfect for weddings & special occasions. Handcrafted to impress. Order yours today for a memorable centerpiece!",,,,,,,,,,,,,,,,eggs; milk; wheat,vanilla; red-velvet; choclate-sponge,wheat,,kg,,,active
classic-two-tier-round-cake,,,,,,,,,red-velvet,,,,,,,,,0.0,shopify,0,deny,manual,350.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20251230-WA0078.jpg?v=1767104644,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,
classic-two-tier-round-cake,,,,,,,,,choclate-sponge,,,,,,,,,0.0,shopify,0,deny,manual,350.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-4-tier-celebration-cake,Elegant 4-Tier Celebration / Wedding / Nikkah/ Engagement Cake,"<p data-start=""182"" data-end=""538"">Make your special occasions unforgettable with our <strong data-start=""233"" data-end=""268"">Elegant 4-Tier Celebration Cake</strong>. Perfectly crafted for weddings, birthdays, and anniversaries, each tier features smooth, flawless icing and a sophisticated design. Handcrafted with premium ingredients, this cake not only looks stunning but also delivers a delicious taste that will wow your guests.</p>
<ul data-start=""560"" data-end=""784"">
<li data-start=""560"" data-end=""601"">
<p data-start=""562"" data-end=""601"">Four-tier design for maximum elegance</p>
</li>
<li data-start=""602"" data-end=""639"">
<p data-start=""604"" data-end=""639"">Smooth, professional icing finish</p>
</li>
<li data-start=""640"" data-end=""691"">
<p data-start=""642"" data-end=""691"">Ideal for weddings, birthdays, and celebrations</p>
</li>
<li data-start=""692"" data-end=""738"">
<p data-start=""694"" data-end=""738"">Handcrafted using high-quality ingredients</p>
</li>
<li data-start=""739"" data-end=""784"">
<p data-start=""741"" data-end=""784"">Perfect centerpiece for any special event</p>
</li>
</ul>
<p data-start=""786"" data-end=""862"">Celebrate in style with a cake that delights both the eyes and the palate.</p>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#CakeCenterpiece, #CelebrationCake, #FourTierCake, #LuxuryCake, #WeddingCakeDesign",true,Flavor,chocolate,product.metafields.shopify.flavor,,,,,,,,0.0,shopify,20,deny,manual,1000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20251230-WA0070.jpg?v=1767104453,1,"",false,,Stunning 4-tier cake for weddings & special occasions. Handcrafted elegance & delicious taste. Order now to impress your guests!,,,,,,,,,,,,,,,,eggs; milk; wheat,chocolate; vanilla; red-velvet,wheat,,kg,,,active
elegant-4-tier-celebration-cake,,,,,,,,,vanilla,,,,,,,,,0.0,shopify,0,deny,manual,1000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20251230-WA0071.jpg?v=1767104478,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-4-tier-celebration-cake,,,,,,,,,red-velvet,,,,,,,,,0.0,shopify,0,deny,manual,1000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20251230-WA0072.jpg?v=1767104478,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,
decadent-4-tier-creamy-celebration-cake,Decadent 4-Tier Creamy Celebration Wedding / Engagement / Nikkah Cake,"<p data-start=""205"" data-end=""569"">Indulge in luxury with our <strong data-start=""232"" data-end=""275"">Decadent 4-Tier Creamy Celebration Cake</strong>, a perfect centerpiece for weddings, birthdays, and special occasions. Each tier is layered with rich, smooth cream and handcrafted with care for an unforgettable taste experience. Elegant, creamy, and visually stunning, this cake is designed to impress both your guests and your taste buds.</p>
<ul data-start=""591"" data-end=""820"">
<li data-start=""591"" data-end=""640"">
<p data-start=""593"" data-end=""640"">Four-tier creamy design for ultimate elegance</p>
</li>
<li data-start=""641"" data-end=""670"">
<p data-start=""643"" data-end=""670"">Smooth, rich cream finish</p>
</li>
<li data-start=""671"" data-end=""724"">
<p data-start=""673"" data-end=""724"">Perfect for weddings, birthdays, and celebrations</p>
</li>
<li data-start=""725"" data-end=""765"">
<p data-start=""727"" data-end=""765"">Handcrafted with premium ingredients</p>
</li>
<li data-start=""766"" data-end=""820"">
<p data-start=""768"" data-end=""820"">A show-stopping centerpiece for your special event</p>
</li>
</ul>
<p data-start=""822"" data-end=""912"">Make every celebration extra special with a cake that’s as beautiful as it is delicious.</p>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#CelebrationCake, #CreamyCake, #FourTierCake, #LuxuryCake, #WeddingCakeDesign",true,Flavor,red-velvet,product.metafields.shopify.flavor,,,,,,,,0.0,shopify,10,deny,manual,750.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20251230-WA0067.jpg?v=1767104146,1,"",false,,"Luxurious 4-tier creamy cake, perfect for weddings & celebrations. Handcrafted elegance & rich taste. Order now to wow your guests!",,,,,,,,,,,,,,,,eggs; milk; wheat,red-velvet; choclate-sponge; victoria-sponge,wheat,,kg,,,active
decadent-4-tier-creamy-celebration-cake,,,,,,,,,choclate-sponge,,,,,,,,,0.0,shopify,10,deny,manual,750.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
decadent-4-tier-creamy-celebration-cake,,,,,,,,,victoria-sponge,,,,,,,,,0.0,shopify,10,deny,manual,750.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
classic-two-tier-celebration-cake,Classic Two-Tier Celebration Wedding / Nikkah / Engagement Cake,"<p data-start=""255"" data-end=""577"">Celebrate every special moment with our <strong data-start=""295"" data-end=""332"">Classic Two-Tier Celebration Cake</strong>. Perfectly balanced with elegant tiers and smooth finishing, this cake is ideal for weddings, anniversaries, birthdays, or any memorable occasion. Each tier is handcrafted with premium ingredients to ensure exceptional taste and presentation.</p>
<ul data-start=""599"" data-end=""834"">
<li data-start=""599"" data-end=""641"">
<p data-start=""601"" data-end=""641"">Two-tier design for elegance and style</p>
</li>
<li data-start=""642"" data-end=""678"">
<p data-start=""644"" data-end=""678"">Smooth and flawless icing finish</p>
</li>
<li data-start=""679"" data-end=""733"">
<p data-start=""681"" data-end=""733"">Perfect for weddings, birthdays, and anniversaries</p>
</li>
<li data-start=""734"" data-end=""780"">
<p data-start=""736"" data-end=""780"">Handcrafted using high-quality ingredients</p>
</li>
<li data-start=""781"" data-end=""834"">
<p data-start=""783"" data-end=""834"">Ideal as a centerpiece that impresses your guests</p>
</li>
</ul>
<p data-start=""836"" data-end=""935"">Turn your celebration into a memorable experience with a cake that looks as amazing as it tastes.</p>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#CakeCenterpiece, #CelebrationCake, #ElegantCake, #TwoTierCake, #WeddingCakeDesign",true,Flavor,red-velvet,product.metafields.shopify.flavor,,,,,,,,0.0,shopify,10,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/027dc0a7-90be-4e6b-bf23-19e127fe6dea.jpg?v=1768652202,1,"",false,,"Classic two-tier cake with smooth finish, perfect for weddings & special occasions. Handcrafted to impress. Order your centerpiece today!",,,,,,,,,,,,,,,,eggs; milk; wheat,red-velvet; choclate-sponge; victoria-sponge,wheat,,kg,,,active
